feature_temperature,feature_relative_humidity,feature_absolute_humidity,feature_hour_sin,feature_hour_cos,feature_dayofweek_sin,feature_dayofweek_cos,intermediate_sensor_co,intermediate_sensor_nmhc,intermediate_sensor_nox,intermediate_sensor_no2,intermediate_sensor_o3,target_co,target_benzene,target_nox,target_no2,split
11.0,56.6,0.7418,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,978.0,711.0,1144.0,1304.0,750.0,1.2,4.0,48.0,63.0,train
9.3,64.3,0.7531,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,949.0,694.0,1160.0,1310.0,772.0,1.0,3.7,61.0,68.0,train
8.8,66.0,0.7501,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,910.0,709.0,1162.0,1329.0,712.0,1.0,4.0,,,train
7.8,70.4,0.7463,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,863.0,651.0,1224.0,1286.0,712.0,,3.0,38.0,52.0,train
7.7,70.7,0.7463,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,836.0,643.0,1244.0,1306.0,727.0,0.7,2.9,38.0,49.0,train
7.4,71.0,0.7346,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,856.0,644.0,1259.0,1301.0,746.0,0.8,2.9,41.0,49.0,train
8.2,66.6,0.7283,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,888.0,651.0,1240.0,1298.0,733.0,0.9,3.0,51.0,52.0,train
8.7,64.3,0.7267,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,912.0,694.0,1196.0,1343.0,727.0,1.1,3.7,61.0,58.0,train
13.0,47.9,0.7116,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,938.0,706.0,1177.0,1320.0,642.0,1.0,3.9,47.0,51.0,train
17.4,35.4,0.699,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1053.0,823.0,1040.0,1386.0,810.0,1.6,6.2,87.0,77.0,train
20.2,29.2,0.683,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1087.0,870.0,1014.0,1412.0,851.0,1.8,7.3,107.0,90.0,train
22.7,22.9,0.6224,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1153.0,945.0,969.0,1425.0,911.0,2.6,9.2,161.0,118.0,train
22.3,22.4,0.5955,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,894.0,710.0,1209.0,1200.0,611.0,1.1,4.0,61.0,70.0,train
22.2,18.9,0.4993,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,797.0,606.0,1452.0,1076.0,368.0,0.6,2.3,26.0,35.0,train
22.0,19.0,0.4969,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,854.0,658.0,1409.0,1108.0,369.0,0.9,3.1,42.0,46.0,train
21.0,23.6,0.5788,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,892.0,665.0,1348.0,1150.0,394.0,1.0,3.2,55.0,58.0,train
19.6,27.4,0.6162,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,935.0,672.0,1299.0,1183.0,415.0,1.2,3.3,65.0,61.0,train
17.9,30.8,0.6258,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,989.0,709.0,1225.0,1233.0,469.0,1.4,4.0,75.0,80.0,train
16.4,35.3,0.6532,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1063.0,797.0,1079.0,1285.0,607.0,2.0,5.7,93.0,93.0,train
15.6,37.5,0.6575,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,922.0,674.0,1220.0,1205.0,498.0,1.1,3.4,63.0,78.0,train
15.5,36.7,0.6438,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,925.0,680.0,1223.0,1217.0,481.0,1.1,3.5,60.0,76.0,train
14.5,39.0,0.6428,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,924.0,648.0,1272.0,1186.0,465.0,1.1,2.9,63.0,74.0,train
14.2,38.2,0.6163,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,914.0,661.0,1256.0,1187.0,478.0,1.1,3.1,66.0,81.0,train
13.7,38.3,0.5957,0.0,1.0,0.0,1.0,840.0,556.0,1474.0,1094.0,366.0,0.7,1.6,41.0,58.0,train
14.1,34.0,0.5442,0.25881904510252074,0.9659258262890683,0.0,1.0,799.0,514.0,1615.0,1036.0,332.0,0.6,1.1,42.0,59.0,train
14.6,34.0,0.5605,0.49999999999999994,0.8660254037844387,0.0,1.0,856.0,581.0,1448.0,1111.0,346.0,0.7,2.0,36.0,54.0,train
14.4,32.8,0.5364,0.7071067811865475,0.7071067811865476,0.0,1.0,830.0,560.0,1452.0,1066.0,350.0,0.6,1.7,,,train
13.9,30.9,0.4868,0.8660254037844386,0.5000000000000001,0.0,1.0,753.0,462.0,1822.0,955.0,274.0,0.3,0.7,16.0,25.0,train
13.5,37.9,0.5852,0.9659258262890683,0.25881904510252074,0.0,1.0,785.0,448.0,1923.0,1003.0,263.0,0.3,0.5,16.0,26.0,train
13.9,43.6,0.6871,1.0,6.123233995736766e-17,0.0,1.0,835.0,472.0,1756.0,1117.0,314.0,0.4,0.7,33.0,49.0,train
13.5,50.1,0.7706,0.9659258262890683,-0.25881904510252063,0.0,1.0,865.0,494.0,1613.0,1185.0,367.0,0.5,0.9,39.0,53.0,train
13.3,53.6,0.8169,0.8660254037844387,-0.4999999999999998,0.0,1.0,922.0,541.0,1453.0,1246.0,432.0,0.6,1.5,45.0,57.0,train
13.4,56.0,0.8576,0.7071067811865476,-0.7071067811865475,0.0,1.0,975.0,598.0,1268.0,1293.0,536.0,0.8,2.2,63.0,73.0,train
13.0,59.6,0.886,0.49999999999999994,-0.8660254037844387,0.0,1.0,1040.0,646.0,1210.0,1325.0,555.0,1.0,2.9,71.0,78.0,train
12.7,62.7,0.9173,0.258819045102521,-0.9659258262890682,0.0,1.0,1115.0,707.0,1105.0,1384.0,677.0,1.3,3.9,104.0,93.0,train
12.1,60.5,0.8505,1.2246467991473532e-16,-1.0,0.0,1.0,1004.0,641.0,1201.0,1305.0,557.0,1.1,2.8,85.0,71.0,train
11.2,64.4,0.8537,-0.2588190451025208,-0.9659258262890683,0.0,1.0,895.0,536.0,1415.0,1229.0,421.0,0.6,1.4,53.0,56.0,train
10.7,67.6,0.8703,-0.4999999999999997,-0.8660254037844388,0.0,1.0,917.0,563.0,1415.0,1257.0,423.0,0.7,1.7,58.0,60.0,train
11.4,61.2,0.8236,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1025.0,689.0,1189.0,1325.0,519.0,1.2,3.6,89.0,77.0,train
9.9,70.5,0.8581,-0.8660254037844384,-0.5000000000000004,0.0,1.0,1035.0,660.0,1222.0,1301.0,533.0,1.4,3.1,96.0,82.0,train
10.3,65.2,0.8151,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1025.0,682.0,1197.0,1313.0,537.0,1.2,3.5,88.0,77.0,train
11.0,58.9,0.7714,-1.0,-1.8369701987210297e-16,0.0,1.0,1040.0,705.0,1149.0,1324.0,612.0,1.3,3.9,100.0,91.0,train
10.6,59.5,0.7595,-0.9659258262890684,0.2588190451025203,0.0,1.0,1070.0,776.0,1065.0,1369.0,697.0,1.8,5.2,127.0,93.0,train
10.6,57.7,0.7362,-0.8660254037844386,0.5000000000000001,0.0,1.0,964.0,692.0,1176.0,1292.0,573.0,1.2,3.7,88.0,82.0,train
10.6,56.1,0.7149,-0.7071067811865477,0.7071067811865474,0.0,1.0,904.0,635.0,1269.0,1233.0,489.0,0.8,2.7,66.0,74.0,train
10.3,58.0,0.7239,-0.5000000000000004,0.8660254037844384,0.0,1.0,913.0,626.0,1271.0,1234.0,474.0,0.8,2.6,61.0,68.0,train
10.4,58.4,0.7352,-0.25881904510252157,0.9659258262890681,0.0,1.0,914.0,610.0,1322.0,1230.0,455.0,0.8,2.4,54.0,65.0,train
10.7,58.2,0.7459,0.0,1.0,0.7818314824680298,0.6234898018587336,893.0,587.0,1368.0,1219.0,433.0,0.7,2.0,46.0,58.0,train
10.5,59.9,0.7624,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,844.0,532.0,1499.0,1176.0,376.0,0.5,1.3,25.0,36.0,train
10.5,60.8,0.7704,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,837.0,518.0,1581.0,1182.0,360.0,0.3,1.2,18.0,29.0,train
10.6,63.1,0.8068,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,868.0,530.0,1482.0,1215.0,384.0,0.4,1.3,,,train
11.1,60.1,0.7925,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,825.0,489.0,1565.0,1171.0,363.0,0.3,0.9,21.0,28.0,train
10.1,68.4,0.8443,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,956.0,656.0,1251.0,1356.0,525.0,0.7,3.1,76.0,68.0,train
10.0,68.7,0.8456,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,1124.0,853.0,960.0,1531.0,873.0,1.6,6.9,149.0,99.0,train
11.0,64.2,0.8398,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1496.0,1272.0,667.0,2011.0,1399.0,3.9,19.1,328.0,130.0,train
12.0,58.1,0.8138,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1452.0,1354.0,620.0,2057.0,1501.0,4.5,22.1,282.0,128.0,train
12.8,52.0,0.7643,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,1172.0,1042.0,797.0,1641.0,1186.0,2.7,11.8,206.0,120.0,train
12.6,50.8,0.7387,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,1020.0,871.0,956.0,1426.0,911.0,1.6,7.3,133.0,93.0,train
13.8,47.4,0.7435,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,1044.0,900.0,934.0,1471.0,919.0,1.6,8.0,137.0,96.0,train
15.1,42.7,0.7294,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1020.0,866.0,972.0,1429.0,791.0,1.6,7.2,116.0,84.0,train
16.3,38.1,0.7006,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,1009.0,885.0,994.0,1439.0,751.0,1.5,7.7,112.0,87.0,train
16.6,36.7,0.6867,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1073.0,966.0,935.0,1537.0,805.0,1.8,9.7,128.0,87.0,train
15.8,40.5,0.7241,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,1098.0,971.0,877.0,1527.0,966.0,2.1,9.8,145.0,103.0,train
16.3,41.8,0.7712,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1061.0,887.0,920.0,1462.0,869.0,1.7,7.7,110.0,88.0,train
16.1,42.8,0.7783,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1289.0,1158.0,755.0,1791.0,1196.0,3.0,15.3,184.0,118.0,train
15.3,46.8,0.8074,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1442.0,1337.0,630.0,2004.0,1523.0,4.6,21.5,243.0,134.0,train
14.7,47.0,0.7815,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1479.0,1343.0,631.0,1995.0,1579.0,5.0,21.7,259.0,144.0,train
14.1,49.6,0.7931,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1266.0,1138.0,726.0,1747.0,1370.0,3.5,14.6,205.0,129.0,train
13.5,54.1,0.8351,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1149.0,952.0,845.0,1577.0,1204.0,2.1,9.3,144.0,108.0,train
12.3,59.2,0.8461,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1168.0,954.0,843.0,1586.0,1201.0,2.1,9.4,152.0,104.0,train
11.6,62.2,0.851,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,1079.0,847.0,925.0,1463.0,1122.0,1.5,6.8,108.0,90.0,train
11.5,61.4,0.8303,0.0,1.0,0.9749279121818236,-0.22252093395631434,1047.0,760.0,1032.0,1379.0,1003.0,1.1,4.9,64.0,74.0,train
10.9,64.6,0.8395,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,936.0,705.0,1086.0,1364.0,918.0,0.9,3.9,73.0,73.0,train
11.1,63.2,0.8331,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,900.0,635.0,1207.0,1307.0,836.0,0.7,2.7,47.0,60.0,train
10.7,64.4,0.8284,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,839.0,576.0,1325.0,1285.0,759.0,0.4,1.9,,,train
10.7,63.8,0.8174,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,840.0,563.0,1349.0,1275.0,755.0,,1.7,45.0,57.0,train
10.2,65.8,0.8196,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,905.0,670.0,1191.0,1346.0,820.0,0.9,3.3,79.0,62.0,train
10.3,65.6,0.8225,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1079.0,875.0,947.0,1535.0,998.0,1.6,7.4,113.0,71.0,train
10.8,64.0,0.8307,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1417.0,1246.0,669.0,1921.0,1403.0,3.9,18.2,263.0,94.0,train
13.3,55.6,0.8453,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1529.0,1497.0,569.0,2278.0,1641.0,5.0,27.7,275.0,99.0,train
15.8,46.8,0.8328,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,1397.0,1248.0,659.0,1906.0,1534.0,4.3,18.3,263.0,119.0,train
19.5,34.4,0.7738,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1214.0,1061.0,780.0,1662.0,1257.0,2.7,12.3,183.0,103.0,train
21.1,30.2,0.745,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,1109.0,935.0,882.0,1518.0,1026.0,2.1,8.9,147.0,95.0,train
18.4,34.2,0.7185,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,1122.0,993.0,859.0,1571.0,993.0,2.1,10.4,132.0,95.0,train
21.0,30.6,0.7538,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,1094.0,966.0,877.0,1519.0,919.0,,9.7,,,train
21.4,28.7,0.7231,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1164.0,1076.0,788.0,1653.0,1032.0,,12.8,,,train
21.3,27.3,0.6856,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,1188.0,1082.0,790.0,1653.0,1077.0,,12.9,,,train
20.4,30.4,0.7193,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1098.0,934.0,895.0,1497.0,883.0,,8.9,,,train
18.7,34.8,0.7436,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1180.0,1014.0,826.0,1595.0,1036.0,,11.0,,,train
18.6,34.7,0.7369,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1195.0,1072.0,799.0,1609.0,1144.0,,12.6,,,train
17.9,35.8,0.7276,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1234.0,1095.0,789.0,1638.0,1212.0,,13.3,,,train
16.5,42.1,0.7856,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1425.0,1242.0,675.0,1858.0,1486.0,,18.1,,,train
14.8,49.7,0.8321,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1320.0,1085.0,730.0,1689.0,1440.0,,13.0,,,train
13.4,54.3,0.8291,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1158.0,892.0,870.0,1494.0,1242.0,,7.8,,,train
13.4,54.2,0.8319,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,1060.0,805.0,964.0,1418.0,1089.0,,5.8,,,train
12.3,57.6,0.8223,0.0,1.0,0.43388373911755823,-0.900968867902419,1036.0,746.0,1034.0,1364.0,993.0,,4.7,,,train
11.6,58.8,0.7996,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,943.0,660.0,1163.0,1297.0,862.0,,3.1,,,train
10.7,62.3,0.7988,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,899.0,591.0,1243.0,1259.0,815.0,,2.1,,,train
10.2,63.2,0.7865,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,889.0,559.0,1331.0,1241.0,714.0,,1.7,,,train
10.5,61.3,0.7761,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,847.0,527.0,1416.0,1216.0,682.0,,1.3,,,train
9.3,65.8,0.7722,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,918.0,625.0,1255.0,1298.0,744.0,,2.6,,,train
9.1,67.4,0.7814,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1105.0,897.0,906.0,1510.0,1050.0,,7.9,,,train
10.2,62.9,0.7831,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1491.0,1335.0,625.0,2001.0,1522.0,,21.4,,,train
11.6,58.7,0.7999,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1508.0,1355.0,609.0,2034.0,1623.0,,22.1,,,train
13.5,53.4,0.8196,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,1489.0,1270.0,633.0,1889.0,1638.0,3.9,19.1,309.0,114.0,train
15.0,49.3,0.8364,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1451.0,1219.0,661.0,1804.0,1633.0,3.8,17.3,327.0,127.0,train
17.1,42.1,0.812,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,1454.0,1225.0,661.0,1809.0,1654.0,3.8,17.5,299.0,135.0,train
18.4,36.9,0.7758,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1392.0,1210.0,689.0,1792.0,1559.0,3.9,17.0,257.0,135.0,train
19.3,35.4,0.7824,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,1351.0,1210.0,709.0,1783.0,1374.0,3.5,17.0,195.0,120.0,train
19.2,35.7,0.7826,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1418.0,1282.0,681.0,1890.0,1418.0,4.0,19.5,231.0,129.0,train
21.5,30.4,0.7677,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,1303.0,1143.0,748.0,1734.0,1228.0,3.0,14.8,170.0,114.0,train
19.6,34.6,0.7807,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1292.0,1116.0,746.0,1676.0,1293.0,3.1,14.0,192.0,129.0,train
19.6,35.5,0.8017,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1560.0,1413.0,594.0,2046.0,1642.0,5.2,24.4,251.0,149.0,train
18.3,44.1,0.9183,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1765.0,1507.0,533.0,2271.0,1895.0,5.9,28.1,289.0,149.0,train
17.4,47.8,0.9392,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1875.0,1637.0,482.0,2446.0,2086.0,7.3,33.7,351.0,158.0,train
16.8,49.8,0.9446,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1746.0,1409.0,553.0,2119.0,1898.0,6.1,24.2,319.0,148.0,train
16.2,53.2,0.9723,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,1607.0,1290.0,587.0,1960.0,1758.0,4.6,19.8,264.0,134.0,train
14.9,59.1,0.9928,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1277.0,952.0,802.0,1607.0,1284.0,2.5,9.3,144.0,111.0,train
13.9,64.0,1.013,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,1207.0,868.0,877.0,1532.0,1075.0,2.2,7.3,119.0,106.0,train
13.7,66.8,1.041,0.0,1.0,-0.433883739117558,-0.9009688679024191,1209.0,863.0,882.0,1547.0,1084.0,2.0,7.1,120.0,108.0,train
13.4,69.6,1.0688,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,1189.0,844.0,887.0,1566.0,1049.0,1.9,6.7,96.0,93.0,train
12.8,71.9,1.0632,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1132.0,810.0,899.0,1532.0,1021.0,1.6,6.0,77.0,83.0,train
12.9,68.5,1.0155,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,974.0,635.0,1159.0,1387.0,778.0,1.0,2.7,,,train
11.9,74.8,1.038,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1033.0,686.0,1030.0,1420.0,948.0,1.0,3.6,63.0,69.0,train
11.6,76.4,1.0415,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,1075.0,782.0,941.0,1505.0,988.0,1.2,5.4,97.0,77.0,train
11.7,75.3,1.0325,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1242.0,978.0,778.0,1686.0,1184.0,2.0,10.0,180.0,87.0,train
12.8,71.0,1.0428,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1657.0,1384.0,579.0,2176.0,1600.0,4.5,23.2,352.0,109.0,train
13.8,61.1,0.9595,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1406.0,1258.0,636.0,1890.0,1495.0,4.1,18.7,279.0,116.0,train
15.3,51.4,0.8886,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,1150.0,973.0,827.0,1590.0,1188.0,2.6,9.9,186.0,105.0,train
16.6,48.7,0.9146,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1184.0,983.0,823.0,1604.0,1166.0,2.3,10.2,169.0,106.0,train
17.6,46.7,0.9324,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,1223.0,1014.0,781.0,1666.0,1219.0,2.6,11.0,172.0,108.0,train
19.2,42.7,0.9425,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1196.0,997.0,802.0,1644.0,1128.0,2.4,10.5,127.0,100.0,train
15.7,62.5,1.1092,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,1559.0,1267.0,653.0,2047.0,1373.0,4.3,18.9,230.0,149.0,train
14.5,75.7,1.2425,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1544.0,1266.0,613.0,2066.0,1415.0,4.6,18.9,280.0,148.0,train
14.4,77.4,1.2654,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,1485.0,1223.0,650.0,1980.0,1302.0,4.0,17.5,242.0,126.0,train
14.6,74.9,1.2391,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1498.0,1230.0,649.0,1963.0,1308.0,4.7,17.7,250.0,140.0,train
14.6,76.0,1.2573,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1593.0,1378.0,582.0,2159.0,1449.0,5.7,23.0,309.0,142.0,train
14.0,76.3,1.2166,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1529.0,1309.0,627.0,2083.0,1385.0,5.2,20.4,270.0,141.0,train
13.9,78.0,1.2303,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1689.0,1474.0,560.0,2298.0,1492.0,6.4,26.8,323.0,149.0,train
13.8,78.0,1.2229,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1535.0,1295.0,627.0,2039.0,1380.0,6.0,19.9,307.0,140.0,train
13.5,79.4,1.2224,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,1304.0,1067.0,737.0,1811.0,1167.0,3.4,12.5,224.0,117.0,train
13.1,80.1,1.2016,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1235.0,963.0,803.0,1680.0,1095.0,2.7,9.6,166.0,103.0,train
12.8,81.0,1.1915,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,1281.0,977.0,794.0,1695.0,1105.0,3.1,10.0,171.0,99.0,train
12.7,80.6,1.1819,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1167.0,904.0,846.0,1627.0,1051.0,2.6,8.1,169.0,100.0,train
12.5,81.8,1.1838,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1134.0,863.0,869.0,1599.0,1009.0,2.2,7.1,120.0,88.0,train
12.7,81.2,1.1849,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1100.0,829.0,887.0,1565.0,972.0,1.9,6.4,103.0,83.0,train
12.4,82.4,1.1848,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,1057.0,768.0,958.0,1527.0,884.0,,5.1,,,train
12.6,79.9,1.1619,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,902.0,652.0,1158.0,1437.0,661.0,,3.0,,,train
12.8,80.0,1.1761,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,982.0,724.0,1055.0,1508.0,774.0,,4.2,,,train
12.6,79.9,1.1596,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,997.0,769.0,1002.0,1524.0,868.0,,5.1,,,train
12.5,79.6,1.1538,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1141.0,902.0,905.0,1672.0,965.0,,8.1,,,train
12.8,80.8,1.1863,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1163.0,930.0,849.0,1691.0,985.0,,8.8,,,train
13.5,78.1,1.1997,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1107.0,864.0,911.0,1604.0,963.0,,7.2,,,train
14.6,74.9,1.2348,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1228.0,949.0,838.0,1706.0,1069.0,,9.2,,,train
