feature_ambient_temperature,feature_exhaust_vacuum,feature_relative_humidity,intermediate_ambient_pressure,target_net_hourly_electrical_energy,ID_row
10.12,39.96,98.63,1025.98,471.6,2782
12.53,43.56,74.05,1014.8,469.23,2783
18.11,52.08,100.09,1002.51,449.99,2784
24.94,59.07,84.79,1008.89,440.12,2785
30.92,59.57,62.43,1010.87,440.96,2786
12.68,45.01,83.26,1013.86,448.69,2787
25.41,66.49,51.09,1014.06,449.2,2788
14.12,39.4,76.45,1008.02,468.63,2789
28.33,64.96,69.66,999.71,427.42,2790
14.77,49.15,80.27,1020.56,467.72,2791
29.0,70.72,67.72,1009.51,437.55,2792
18.02,49.78,100.09,1003.86,451.41,2793
11.55,40.6,87.06,1014.44,475.14,2794
15.31,52.75,55.22,1025.21,460.77,2795
12.36,37.73,65.45,1021.36,470.39,2796
19.45,58.95,93.46,1017.79,445.1,2797
27.05,67.79,71.37,1010.99,443.89,2798
9.73,40.22,87.88,1011.48,481.42,2799
11.11,37.5,73.67,1013.68,473.32,2800
13.01,41.58,78.41,1020.82,464.64,2801
11.76,40.96,81.31,1023.22,475.18,2802
17.58,39.63,80.43,1004.84,467.33,2803
27.54,51.43,54.82,1012.3,439.8,2804
29.79,77.17,64.0,1009.68,432.84,2805
13.83,40.2,90.44,1013.28,465.53,2806
32.05,77.24,67.09,1008.06,432.49,2807
28.14,76.86,70.17,1000.7,434.68,2808
34.11,73.56,45.92,1006.77,432.78,2809
22.83,70.79,92.07,1006.36,438.0,2810
21.04,47.43,64.82,1007.15,450.27,2811
12.39,40.75,81.91,1016.05,475.96,2812
27.7,72.24,67.6,1011.02,434.56,2813
16.62,39.99,77.14,1007.07,463.74,2814
25.27,67.07,66.35,1006.34,445.81,2815
9.52,41.26,89.73,1020.55,475.44,2816
17.74,58.33,81.8,1013.55,446.01,2817
22.9,49.3,80.95,1003.45,441.77,2818
14.86,43.14,99.14,1019.21,461.14,2819
26.71,66.25,79.28,1008.11,435.41,2820
13.42,42.86,85.13,1013.88,473.27,2821
25.82,72.39,86.33,1003.4,432.98,2822
15.14,44.21,83.86,1019.97,463.1,2823
10.17,41.17,87.72,1018.58,478.04,2824
27.44,65.59,68.67,1010.76,441.08,2825
23.94,63.21,83.12,1013.52,440.15,2826
25.16,74.33,76.7,1014.55,436.15,2827
12.88,42.74,74.54,1026.25,470.89,2828
31.87,67.32,36.69,1013.65,435.47,2829
22.18,65.46,54.02,1016.74,447.92,2830
9.41,41.54,82.19,1019.48,481.59,2831
12.17,40.6,88.62,1013.59,473.76,2832
30.57,69.71,59.99,1008.94,439.38,2833
28.16,70.98,72.12,1008.51,435.04,2834
9.72,43.41,76.39,1016.25,474.1,2835
11.9,39.16,84.59,1016.53,477.75,2836
7.1,41.74,91.07,1022.25,484.12,2837
11.47,40.27,77.4,1005.39,479.44,2838
28.19,67.45,49.76,1013.97,434.77,2839
9.75,36.66,70.12,1026.21,479.45,2840
7.55,43.65,61.71,1019.09,481.61,2841
19.9,56.53,78.05,1020.52,456.48,2842
12.45,40.56,66.52,1017.84,477.41,2843
9.15,39.61,75.29,1018.11,474.88,2844
14.38,40.66,92.37,1016.34,463.1,2845
26.16,67.9,61.02,1005.81,444.06,2846
22.63,45.61,73.06,1014.14,457.88,2847
30.51,70.79,56.05,1004.55,428.79,2848
26.2,60.07,59.41,1014.75,440.89,2849
25.77,69.04,65.49,1009.66,445.35,2850
14.74,44.47,67.87,1028.29,462.92,2851
17.02,44.85,62.66,1014.38,459.98,2852
17.68,53.16,82.79,1013.09,456.86,2853
8.93,40.46,71.0,1019.03,472.77,2854
9.49,40.69,91.31,1015.09,476.67,2855
23.48,72.99,88.16,1009.61,437.1,2856
22.69,49.21,46.83,1012.64,449.01,2857
12.65,44.34,71.45,1019.4,468.8,2858
12.79,44.68,99.55,1022.51,465.75,2859
13.01,41.17,76.2,1017.26,469.48,2860
30.76,69.14,71.24,1007.63,431.67,2861
22.56,47.43,54.82,1006.72,448.65,2862
20.7,58.16,68.19,1016.73,453.22,2863
21.09,50.9,69.09,1012.42,456.09,2864
26.35,59.44,63.73,1012.16,443.73,2865
35.1,68.27,43.51,1006.96,426.3,2866
14.43,38.28,79.76,1014.76,467.12,2867
16.32,43.56,59.77,1014.4,463.57,2868
12.21,40.64,83.84,1020.31,464.03,2869
32.13,69.98,55.85,1013.3,431.84,2870
25.68,70.32,90.48,1009.08,431.32,2871
24.4,62.26,70.1,1011.62,439.06,2872
6.41,40.81,93.51,1026.57,484.49,2873
23.38,65.06,59.36,1014.12,443.8,2874
30.21,75.33,66.71,1002.24,431.46,2875
22.88,50.23,63.77,1016.11,458.08,2876
27.99,71.58,68.99,1010.68,435.99,2877
16.01,49.64,77.75,1026.35,457.8,2878
31.08,59.57,60.49,1010.76,442.88,2879
23.09,70.02,77.85,1010.58,443.27,2880
21.03,69.05,75.35,1002.17,444.35,2881
12.05,49.83,95.11,1008.54,454.18,2882
14.73,54.3,67.13,1016.75,463.63,2883
32.56,68.14,35.04,1004.02,425.11,2884
6.99,40.07,54.36,1014.83,490.11,2885
18.84,40.79,92.46,1005.18,459.96,2886
6.18,41.38,81.38,1020.23,490.81,2887
13.72,49.83,89.49,1006.88,463.65,2888
29.48,59.27,51.23,1010.99,440.72,2889
14.35,39.39,82.41,1012.92,470.53,2890
19.47,43.43,69.93,1011.66,451.38,2891
26.92,73.17,76.94,1011.42,431.29,2892
26.16,70.04,73.22,1009.63,432.56,2893
19.77,49.39,91.03,1019.02,451.05,2894
26.92,62.44,70.8,1011.09,437.99,2895
27.54,75.6,57.89,1018.26,440.87,2896
18.75,41.1,59.6,1001.97,458.31,2897
26.29,68.24,76.95,1010.71,429.71,2898
27.16,65.61,47.93,1014.21,441.33,2899
16.0,39.16,77.63,1016.37,468.49,2900
10.38,37.73,75.02,1021.5,475.02,2901
30.29,74.16,75.23,1008.77,431.39,2902
24.69,71.73,70.54,1010.13,436.78,2903
14.16,40.89,82.86,1010.78,471.15,2904
9.97,39.99,95.0,1010.09,477.31,2905
21.96,51.43,89.96,1007.28,442.87,2906
32.43,68.31,42.22,1010.09,439.75,2907
27.99,69.89,51.25,1013.94,435.79,2908
18.15,45.01,72.4,1013.06,455.21,2909
8.83,43.56,81.55,1014.9,482.43,2910
26.62,70.36,84.99,1005.15,441.28,2911
32.96,68.31,42.33,1010.39,443.57,2912
24.67,68.61,57.47,1010.71,450.64,2913
27.06,70.47,72.37,1007.0,430.82,2914
25.0,69.71,80.92,1009.23,438.38,2915
15.47,38.73,77.61,1001.13,467.96,2916
17.36,41.23,63.46,998.08,459.1,2917
29.62,70.02,43.1,1010.09,439.35,2918
13.54,40.69,77.55,1015.85,471.05,2919
24.52,59.15,74.83,1014.03,439.55,2920
9.73,38.56,61.81,1017.18,479.78,2921
20.6,65.12,71.57,1015.53,452.86,2922
25.16,68.08,70.16,1010.89,435.78,2923
20.86,63.73,96.83,1008.54,440.42,2924
10.31,45.01,93.67,1018.42,473.74,2925
20.37,69.48,84.31,1011.04,445.81,2926
17.58,44.9,71.48,1020.52,459.78,2927
19.04,51.86,79.01,1018.05,458.64,2928
25.38,71.73,72.6,1009.97,434.44,2929
32.81,77.17,53.13,1009.17,430.53,2930
19.41,67.32,78.8,1012.34,446.71,2931
21.73,69.05,86.64,1001.31,439.01,2932
22.29,56.89,84.89,1014.39,441.9,2933
29.39,71.14,53.88,1010.97,430.5,2934
20.08,58.12,80.84,1015.53,455.85,2935
16.51,51.86,81.18,1022.37,442.48,2936
14.47,42.99,91.15,1009.78,469.0,2937
17.37,40.55,71.42,1001.19,460.97,2938
17.03,43.99,82.32,1021.5,460.25,2939
25.91,67.07,60.12,1005.66,441.74,2940
6.03,40.78,98.68,1025.53,480.36,2941
31.9,73.42,60.58,1010.82,432.27,2942
20.03,47.45,77.56,1009.04,450.6,2943
31.23,68.67,52.1,1005.82,436.58,2944
13.8,45.08,79.72,1023.99,466.71,2945
15.52,41.93,52.92,1022.97,471.97,2946
23.68,51.3,71.24,1011.86,451.67,2947
23.25,70.32,86.52,1009.28,437.96,2948
24.58,49.02,79.32,1008.85,442.47,2949
8.3,36.3,60.62,1015.97,480.58,2950
9.27,42.02,95.05,1004.29,474.93,2951
15.52,42.86,83.48,1015.09,467.12,2952
30.71,68.24,34.15,1006.15,429.41,2953
11.47,25.36,95.4,1008.27,469.51,2954
30.51,70.94,59.42,1007.64,430.91,2955
26.43,66.48,55.9,1004.36,435.59,2956
28.65,70.32,58.13,1008.46,433.45,2957
21.38,49.21,53.77,1012.49,449.66,2958
19.97,59.21,83.46,1017.87,450.41,2959
19.38,54.9,70.46,1017.08,454.1,2960
17.77,44.6,54.25,1016.97,460.13,2961
7.04,41.74,88.55,1021.91,488.99,2962
30.3,69.51,50.43,1011.8,431.12,2963
14.91,43.34,81.56,1015.15,461.27,2964
26.87,69.23,54.54,1012.71,433.89,2965
18.86,51.43,86.0,1010.27,446.91,2966
20.77,43.77,63.12,1010.76,453.46,2967
12.2,44.77,76.1,1018.64,469.41,2968
16.17,41.79,78.8,1005.78,454.72,2969
11.69,35.76,55.6,1019.02,471.72,2970
9.17,40.67,66.21,1019.03,487.33,2971
10.82,42.02,99.34,996.03,475.46,2972
23.08,48.41,82.35,1008.44,443.5,2973
12.74,39.13,94.81,1008.19,468.57,2974
26.85,57.19,60.04,1007.9,438.01,2975
28.44,69.4,73.51,1003.98,433.44,2976
14.02,42.86,68.36,1030.86,467.29,2977
14.57,41.79,82.85,1007.61,457.21,2978
15.4,40.69,70.25,1015.1,471.66,2979
16.75,42.23,84.98,1013.81,464.87,2980
29.83,68.67,71.15,1005.33,434.28,2981
26.25,66.56,60.65,1008.29,436.3,2982
27.17,63.09,68.33,1015.59,443.66,2983
27.49,71.94,68.29,1008.25,428.27,2984
11.7,41.16,95.71,1017.98,462.94,2985
24.37,73.42,76.01,1010.19,440.29,2986
26.14,61.02,66.71,1010.13,436.17,2987
15.91,38.62,63.63,1016.2,462.25,2988
9.24,41.4,87.36,1030.72,476.9,2989
14.09,41.66,71.4,1009.25,469.93,2990
10.61,37.5,100.13,1008.8,472.9,2991
28.72,76.86,71.74,999.31,431.74,2992
16.61,25.88,65.47,1009.34,460.97,2993
24.35,51.86,67.22,1014.34,442.81,2994
26.95,72.24,73.14,1011.16,435.65,2995
13.89,41.49,86.47,1020.02,469.6,2996
20.98,47.43,68.15,1007.39,450.0,2997
24.74,63.87,55.65,1016.91,447.02,2998
16.12,45.87,86.12,1008.15,457.41,2999
20.94,44.58,59.65,1016.98,463.69,3000
21.01,58.96,61.8,1014.33,453.88,3001
6.52,35.57,78.32,1025.37,486.06,3002
13.14,43.71,87.42,1024.47,467.07,3003
13.93,44.47,81.54,1025.35,469.25,3004
14.46,45.87,84.09,1009.21,464.5,3005
21.83,62.91,91.34,1011.07,443.76,3006
9.97,41.26,91.14,1020.6,475.43,3007
15.09,43.13,54.36,1015.71,466.87,3008
25.63,71.58,87.57,1010.14,433.76,3009
24.17,71.58,89.96,1010.16,436.27,3010
18.6,43.56,51.16,1013.9,464.67,3011
31.05,69.13,58.49,1000.38,426.31,3012
10.19,37.14,73.48,1012.74,475.01,3013
13.26,41.78,61.69,1009.77,467.78,3014
9.66,41.82,73.19,1033.19,477.67,3015
23.6,62.44,78.12,1011.52,440.66,3016
15.91,71.14,72.65,1019.7,458.15,3017
8.79,40.67,66.3,1019.5,489.02,3018
30.88,67.83,54.99,1008.97,425.36,3019
20.98,60.07,67.18,1016.26,446.26,3020
14.2,42.86,69.59,1031.96,468.63,3021
25.69,57.32,44.18,1012.34,441.43,3022
23.65,59.92,89.53,1010.19,436.74,3023
15.48,44.99,69.95,1011.94,463.92,3024
10.64,39.61,66.81,1018.33,471.48,3025
14.48,38.92,90.05,1015.6,470.63,3026
10.47,43.14,86.86,1010.35,476.55,3027
24.65,63.86,56.15,1018.37,442.89,3028
16.2,45.76,89.84,1014.73,460.87,3029
28.61,52.84,45.73,1006.0,437.39,3030
23.13,61.47,85.5,1008.96,438.8,3031
13.55,42.99,97.55,1007.58,470.82,3032
18.71,54.9,74.79,1017.12,456.88,3033
14.35,49.83,91.23,1006.39,462.54,3034
29.79,69.34,65.13,1008.82,434.74,3035
29.64,54.2,39.56,1013.0,438.12,3036
15.11,45.01,84.39,1017.01,462.21,3037
25.02,60.29,54.75,1017.49,445.61,3038
23.61,49.16,65.63,1002.39,443.5,3039
16.05,38.28,73.89,1014.38,466.75,3040
19.59,59.87,84.83,1018.28,449.74,3041
23.23,56.89,75.43,1012.87,441.85,3042
9.41,43.5,88.74,1021.0,473.84,3043
6.63,39.37,76.18,1020.33,489.16,3044
27.89,69.88,85.62,1007.99,430.75,3045
22.54,51.95,79.28,1007.29,447.29,3046
14.0,40.8,54.82,1026.17,474.87,3047
6.87,39.85,83.34,1012.66,486.26,3048
30.47,70.02,62.03,1009.65,435.72,3049
27.33,68.94,61.83,1007.04,431.96,3050
13.7,34.03,69.07,1018.82,470.2,3051
22.03,59.43,82.05,1006.88,442.9,3052
30.32,74.22,53.14,1008.31,429.36,3053
17.13,43.79,58.94,1016.09,465.3,3054
26.3,71.94,85.12,1006.64,428.83,3055
17.55,48.78,91.27,1016.81,455.11,3056
23.34,59.14,78.91,1017.47,439.6,3057
23.26,58.2,57.98,1016.72,446.87,3058
8.07,41.17,86.43,1019.4,484.54,3059
24.45,68.63,45.35,1013.38,446.33,3060
18.41,49.69,80.55,1006.66,454.97,3061
18.22,58.2,81.92,1017.09,451.04,3062
16.54,42.86,78.0,1014.85,465.26,3063
30.01,65.18,43.95,1012.87,436.91,3064
29.19,67.51,55.55,1011.48,446.97,3065
14.58,41.92,61.96,1030.42,462.69,3066
19.41,64.45,64.05,1009.44,452.55,3067
18.95,65.48,71.85,1018.17,452.85,3068
11.36,40.75,85.19,1016.34,477.5,3069
23.79,58.49,75.39,1011.0,445.87,3070
16.55,41.93,42.73,1022.71,466.77,3071
21.43,59.14,64.4,1015.91,448.51,3072
18.98,60.1,85.34,1010.09,453.37,3073
16.38,55.5,82.44,1019.8,464.58,3074
23.26,59.21,67.16,1017.71,442.38,3075
22.55,69.84,76.29,1006.57,438.54,3076
10.01,40.78,88.11,1023.71,470.82,3077
23.33,54.2,79.48,1012.47,440.11,3078
20.89,68.63,69.52,1012.6,452.05,3079
14.18,53.82,64.57,1016.9,465.25,3080
8.94,42.07,85.93,1018.9,473.34,3081
28.61,69.84,67.26,1004.02,428.25,3082
28.59,75.08,60.3,1005.58,442.7,3083
13.91,40.24,85.93,1017.03,466.24,3084
32.21,71.85,58.09,1008.25,429.15,3085
15.34,43.5,79.44,1021.18,459.77,3086
27.0,69.34,74.4,1008.88,439.26,3087
23.63,65.59,76.95,1013.1,440.56,3088
6.79,38.5,72.46,1012.61,488.69,3089
9.01,40.77,90.3,1022.37,470.84,3090
17.92,44.2,53.8,1018.97,455.37,3091
9.05,40.67,75.48,1015.57,486.55,3092
24.17,73.18,86.1,1011.72,437.27,3093
26.92,63.73,68.6,1010.29,440.35,3094
15.59,52.75,59.93,1024.3,458.87,3095
10.17,41.46,83.04,1019.34,480.13,3096
10.66,37.5,95.86,1009.42,472.86,3097
32.48,69.89,46.39,1013.98,434.13,3098
29.05,68.24,42.67,1007.88,433.92,3099
32.91,73.68,50.62,1014.49,426.28,3100
6.1,40.07,67.24,1020.21,494.43,3101
25.11,63.21,83.58,1012.21,443.43,3102
7.89,71.14,86.49,1018.4,474.66,3103
22.82,69.94,73.47,1004.65,437.32,3104
14.13,43.41,55.63,1015.26,461.96,3105
9.32,36.3,77.02,1027.9,478.55,3106
11.86,40.55,91.45,1019.82,473.31,3107
10.05,40.46,67.38,1018.71,469.06,3108
11.22,40.22,81.67,1011.01,476.7,3109
31.68,70.79,54.5,1004.05,429.55,3110
10.27,42.34,92.78,1022.69,474.55,3111
9.34,40.77,90.81,1012.14,477.36,3112
28.83,66.44,77.49,1008.47,430.01,3113
24.01,67.17,86.87,1007.44,443.09,3114
9.68,41.48,71.04,1018.24,473.31,3115
14.86,44.71,49.46,1018.3,466.38,3116
8.74,36.3,61.97,1015.18,438.63,3117
16.55,46.18,96.54,1009.97,455.8,3118
27.65,48.41,58.25,1008.54,440.94,3119
10.1,41.17,84.87,1019.18,479.95,3120
28.75,64.84,58.24,1009.61,441.3,3121
18.75,63.09,87.84,1018.19,450.98,3122
18.32,45.0,46.38,1022.67,471.43,3123
28.62,68.24,69.31,1010.15,428.08,3124
11.46,39.1,100.15,1010.17,470.55,3125
13.92,43.41,61.64,1015.12,464.76,3126
22.89,74.78,81.57,1009.79,443.7,3127
21.13,47.43,64.26,1006.97,448.83,3128
24.78,68.94,70.56,1007.29,435.93,3129
17.03,47.83,79.68,1004.94,460.43,3130
25.41,65.12,53.39,1016.01,442.86,3131
21.47,60.93,87.83,1006.46,442.75,3132
10.8,41.39,74.08,1019.74,478.75,3133
11.67,36.18,61.44,1016.03,472.76,3134
19.61,56.65,63.74,1020.64,457.41,3135
21.48,47.43,63.54,1006.88,449.2,3136
21.48,66.91,84.49,1008.58,447.42,3137
14.17,43.13,48.62,1014.94,471.08,3138
24.15,64.63,58.06,1020.72,448.87,3139
28.81,69.23,39.18,1013.14,433.74,3140
16.53,46.18,95.42,1010.2,458.67,3141
22.1,68.12,79.77,1012.71,440.08,3142
16.22,50.88,100.09,1014.33,454.94,3143
10.9,40.67,65.09,1016.66,482.4,3144
13.9,40.2,89.91,1013.13,464.17,3145
30.61,77.17,73.19,1009.49,430.46,3146
5.9,45.87,87.0,1013.25,481.27,3147
5.67,45.87,93.29,1008.91,478.44,3148
17.82,65.94,88.13,1013.44,452.82,3149
9.34,41.49,97.59,1020.58,471.04,3150
27.07,66.93,55.38,1017.32,446.48,3151
25.52,71.98,86.94,1006.89,433.42,3152
33.37,79.05,62.64,1007.19,430.42,3153
22.25,66.54,89.15,1004.64,437.19,3154
28.34,63.77,61.13,1013.7,439.75,3155
32.87,71.32,54.69,1004.36,433.15,3156
9.84,40.72,77.79,1022.21,477.52,3157
15.8,53.82,68.48,1015.87,463.09,3158
21.96,71.85,75.98,1009.38,441.52,3159
8.3,40.35,98.17,1012.37,481.77,3160
8.39,36.3,62.23,1015.39,479.57,3161
12.55,39.58,76.9,1010.68,472.31,3162
24.37,65.61,65.67,1014.5,443.13,3163
33.43,69.88,44.84,1006.86,435.59,3164
13.04,41.04,69.75,1026.27,464.91,3165
13.52,39.39,84.03,1012.91,474.82,3166
11.46,38.91,77.37,1012.34,477.5,3167
19.75,57.32,79.29,1010.76,443.63,3168
7.19,39.37,70.77,1019.67,480.4,3169
26.76,70.98,90.51,1007.64,437.83,3170
29.67,71.98,67.75,1005.16,425.14,3171
32.86,66.44,44.99,1010.98,429.32,3172
10.02,52.75,73.68,1021.93,473.09,3173
17.41,40.55,76.87,1003.91,461.47,3174
26.53,65.61,50.9,1014.29,442.64,3175
29.82,69.75,65.02,1010.09,442.6,3176
30.56,69.14,71.0,1007.49,432.26,3177
13.92,43.5,88.44,1021.14,461.45,3178
19.94,38.52,55.9,1018.4,450.48,3179
21.03,44.78,36.82,1007.99,459.72,3180
31.33,65.18,36.62,1011.97,435.77,3181
11.7,41.16,87.49,1019.58,464.12,3182
16.94,50.59,94.22,1018.75,460.64,3183
26.06,67.83,66.37,1009.26,432.28,3184
15.39,42.28,81.35,1007.35,467.3,3185
10.98,37.5,97.51,1011.12,472.34,3186
28.41,74.16,72.09,1010.29,439.2,3187
4.88,40.27,74.51,1012.66,491.29,3188
6.58,40.67,71.07,1020.18,494.84,3189
13.79,40.0,70.17,1016.02,461.16,3190
27.16,71.32,89.07,1007.81,430.53,3191
7.65,41.01,97.17,1024.31,475.89,3192
16.3,41.16,76.61,1007.88,463.47,3193
23.04,63.86,59.78,1019.83,446.22,3194
25.74,65.38,54.34,1009.6,452.94,3195
24.31,44.05,73.3,1006.16,442.69,3196
23.43,69.23,63.48,1013.09,441.6,3197
14.91,46.9,98.1,1019.59,461.73,3198
31.28,75.08,49.53,1005.39,438.63,3199
25.84,67.83,59.55,1009.26,433.32,3200
24.57,49.82,65.25,1016.82,452.3,3201
13.42,48.04,99.32,1011.63,461.36,3202
25.31,65.59,79.71,1011.16,440.96,3203
22.78,59.92,88.78,1011.28,440.87,3204
20.19,58.86,71.64,1014.3,450.67,3205
17.98,39.63,82.12,1005.42,466.69,3206
22.71,75.23,76.86,1010.48,444.0,3207
13.68,41.7,84.07,1019.19,464.46,3208
24.87,65.75,65.75,1006.45,435.6,3209
7.53,41.74,90.85,1022.45,487.25,3210
24.97,68.61,55.04,1011.0,453.26,3211
13.55,40.71,75.44,1019.13,467.21,3212
8.66,40.11,75.31,1032.86,479.76,3213
16.84,45.01,75.74,1016.14,456.85,3214
23.05,68.67,76.43,1006.69,447.34,3215
17.7,49.78,100.09,1005.19,451.24,3216
19.39,68.61,96.51,1011.09,446.47,3217
30.05,56.9,41.96,1007.02,437.55,3218
19.82,63.9,78.96,1013.19,449.61,3219
19.1,56.53,76.38,1020.18,455.52,3220
17.47,43.56,54.71,1014.15,460.87,3221
23.86,45.87,48.73,1007.71,446.67,3222
26.31,63.77,69.36,1014.15,440.1,3223
26.74,69.89,51.82,1013.96,436.02,3224
9.94,40.46,68.51,1018.9,473.74,3225
27.01,71.25,87.95,1000.46,431.38,3226
21.01,51.19,81.49,1008.44,446.2,3227
34.97,73.56,44.69,1006.57,435.15,3228
22.51,68.63,57.19,1015.1,450.75,3229
21.03,67.45,68.59,1015.01,447.11,3230
29.05,75.6,51.16,1017.63,439.14,3231
23.6,57.17,74.27,1009.84,446.05,3232
5.62,43.65,77.43,1017.9,481.69,3233
21.16,65.48,72.79,1016.99,446.37,3234
21.89,58.62,74.59,1016.15,450.05,3235
9.66,40.05,89.06,1015.78,481.14,3236
25.69,59.07,82.34,1006.89,440.6,3237
8.33,38.08,73.78,1018.94,481.89,3238
7.32,41.22,97.25,1015.42,484.21,3239
21.11,41.67,52.86,1012.44,460.33,3240
12.25,40.75,82.4,1016.02,475.07,3241
24.57,51.95,70.07,1005.8,448.15,3242
16.64,48.92,78.76,1011.55,452.56,3243
11.57,41.54,69.14,1020.13,476.89,3244
29.23,75.6,52.26,1017.72,438.92,3245
32.37,67.83,57.39,1008.32,426.76,3246
26.17,58.86,51.28,1014.52,443.69,3247
6.05,38.68,66.13,1017.46,483.5,3248
8.64,41.66,80.44,1014.14,481.89,3249
25.91,75.6,62.65,1018.23,443.2,3250
25.02,59.92,76.27,1009.9,436.64,3251
25.96,68.08,67.07,1010.86,435.84,3252
25.5,59.27,68.88,1012.92,442.65,3253
14.85,45.01,85.53,1013.12,460.19,3254
19.06,44.63,84.43,1004.23,456.54,3255
15.22,41.67,67.17,1013.18,469.93,3256
26.07,71.37,79.48,1008.6,439.25,3257
7.62,44.71,69.96,1020.56,486.07,3258
16.94,49.64,69.22,1024.43,459.25,3259
26.18,69.14,85.95,1006.54,436.0,3260
21.91,48.7,83.97,1006.89,449.8,3261
23.24,63.78,63.8,1017.1,446.95,3262
22.48,50.05,82.36,1005.55,442.56,3263
12.8,41.16,86.19,1022.43,462.72,3264
26.17,66.54,75.6,1002.23,433.81,3265
29.71,73.18,63.06,1012.35,427.04,3266
7.41,39.16,90.66,1015.23,486.91,3267
16.25,58.16,78.59,1018.34,458.31,3268
14.28,44.84,79.09,1024.84,474.57,3269
22.12,47.93,84.47,1005.5,443.41,3270
23.06,63.9,65.28,1013.54,447.36,3271
13.46,39.85,72.94,1012.76,472.5,3272
26.76,49.02,70.05,1007.96,439.4,3273
28.57,51.43,47.79,1012.02,450.04,3274
10.31,38.18,70.1,1018.02,476.31,3275
28.47,69.23,40.73,1013.18,434.12,3276
8.35,40.77,90.25,1011.77,478.82,3277
24.42,57.32,55.92,1011.46,443.94,3278
25.64,50.05,67.72,1006.97,440.86,3279
7.69,39.96,89.18,1023.9,478.05,3280
11.54,45.51,83.02,1017.19,474.73,3281
15.62,40.89,79.21,1007.01,466.15,3282
18.74,45.09,41.54,1014.24,456.25,3283
20.12,65.94,76.24,1009.93,447.46,3284
17.85,48.14,86.68,1017.16,451.9,3285
17.21,52.9,77.31,1019.91,460.88,3286
20.99,67.07,82.41,1005.17,442.02,3287
17.69,46.36,86.64,1019.55,462.81,3288
20.58,49.15,56.15,1021.42,453.87,3289
12.04,38.25,82.45,1013.08,472.13,3290
29.07,71.64,69.53,1006.07,440.51,3291
21.81,65.46,52.16,1013.97,444.66,3292
9.48,40.8,78.98,1023.82,485.36,3293
13.69,44.85,79.87,1016.89,470.78,3294
32.18,69.75,52.91,1009.94,438.26,3295
23.48,60.23,79.48,1011.91,437.44,3296
27.82,76.09,76.07,1007.83,434.52,3297
25.26,74.33,79.56,1014.79,433.49,3298
14.12,42.99,78.16,1007.13,468.45,3299
23.14,60.27,80.54,1018.51,442.59,3300
17.74,50.88,89.78,1015.56,457.71,3301
10.15,41.17,82.3,1019.38,480.71,3302
8.35,43.79,85.23,1016.2,484.21,3303
20.35,68.61,86.69,1011.17,450.89,3304
22.06,45.61,77.75,1014.3,455.61,3305
15.64,44.21,83.28,1020.17,462.42,3306
9.32,36.66,70.76,1027.46,479.13,3307
29.28,65.71,48.05,1013.76,445.49,3308
7.52,39.61,78.96,1018.61,481.54,3309
29.08,67.79,55.96,1010.91,442.78,3310
7.55,42.85,93.25,1011.21,484.93,3311
26.51,44.57,52.23,1007.56,445.32,3312
26.52,63.94,42.41,1018.23,440.47,3313
8.07,41.17,86.43,1019.4,484.54,3314
25.35,63.21,80.16,1012.31,442.23,3315
11.36,41.48,76.16,1012.8,465.37,3316
11.89,40.64,97.16,1021.29,476.99,3317
20.19,66.86,64.7,1012.97,454.84,3318
20.04,48.92,68.92,1011.14,447.89,3319
10.32,39.28,94.13,1016.56,478.88,3320
12.01,41.48,66.67,1017.75,469.08,3321
23.08,61.86,84.64,1013.44,441.44,3322
19.81,66.54,80.09,1013.88,449.07,3323
24.1,71.29,67.56,1007.96,442.8,3324
14.47,39.58,69.85,1011.31,467.34,3325
32.25,77.54,54.57,1010.46,430.86,3326
9.51,40.81,82.52,1015.69,475.29,3327
12.63,41.48,87.69,1009.61,461.09,3328
30.91,76.2,58.08,1008.53,434.94,3329
8.38,39.22,75.14,1015.03,478.82,3330
22.63,57.17,77.43,1009.83,433.54,3331
5.71,40.77,87.9,1022.49,487.48,3332
13.09,43.67,91.91,1012.22,474.45,3333
22.72,62.4,80.79,1010.28,445.22,3334
23.67,72.24,90.45,1011.22,435.94,3335
18.19,43.96,79.68,1011.87,464.58,3336
25.58,47.01,63.53,1014.5,454.39,3337
6.79,40.0,81.83,1019.01,480.83,3338
19.05,62.96,83.04,1020.48,454.26,3339
25.32,63.77,74.69,1014.55,441.5,3340
15.09,39.52,72.43,1017.05,469.8,3341
23.44,72.24,88.03,1011.28,438.34,3342
8.26,44.71,68.82,1020.85,485.19,3343
17.22,36.71,67.92,1013.77,465.32,3344
27.46,68.08,46.49,1013.06,433.72,3345
11.52,40.03,87.87,1017.56,472.31,3346
27.55,63.13,71.29,1012.92,440.75,3347
6.5,38.5,90.1,1013.92,486.78,3348
13.35,39.58,83.45,1012.41,465.85,3349
21.5,59.87,76.56,1019.05,444.05,3350
22.46,48.41,80.85,1008.66,442.57,3351
22.05,63.31,76.95,1012.39,444.37,3352
18.28,41.1,65.69,1002.0,460.03,3353
14.56,53.82,64.46,1016.37,463.64,3354
26.0,70.47,74.66,1009.61,435.05,3355
13.14,40.66,94.76,1016.47,466.95,3356
24.17,59.44,78.53,1012.66,447.13,3357
26.11,73.17,65.18,1009.8,434.94,3358
9.38,44.77,85.26,1020.41,473.9,3359
18.77,49.21,58.69,1012.2,454.86,3360
10.0,39.66,78.91,1016.83,479.97,3361
