target_cooler_condition,target_valve_condition,target_internal_pump_leakage,target_hydraulic_accumulator,ID_stable_flag,feature_ps1_mean,feature_ps1_std,feature_ps1_min,feature_ps1_max,feature_ps2_mean,feature_ps2_std,feature_ps2_min,feature_ps2_max,feature_fs1_mean,feature_fs1_std,feature_fs1_min,feature_fs1_max,feature_ts1_mean,feature_ts1_std,feature_ts1_min,feature_ts1_max,feature_vs1_mean,feature_vs1_std,feature_vs1_min,feature_vs1_max,feature_eps1_mean,feature_eps1_std,feature_eps1_min,feature_eps1_max,intermediate_ps3_mean,intermediate_ps3_std,intermediate_ps3_min,intermediate_ps3_max,intermediate_ps4_mean,intermediate_ps4_std,intermediate_ps4_min,intermediate_ps4_max,intermediate_ps5_mean,intermediate_ps5_std,intermediate_ps5_min,intermediate_ps5_max,intermediate_ps6_mean,intermediate_ps6_std,intermediate_ps6_min,intermediate_ps6_max,intermediate_fs2_mean,intermediate_fs2_std,intermediate_fs2_min,intermediate_fs2_max,intermediate_ts2_mean,intermediate_ts2_std,intermediate_ts2_min,intermediate_ts2_max,intermediate_ts3_mean,intermediate_ts3_std,intermediate_ts3_min,intermediate_ts3_max,intermediate_ts4_mean,intermediate_ts4_std,intermediate_ts4_min,intermediate_ts4_max,intermediate_ce_mean,intermediate_ce_std,intermediate_ce_min,intermediate_ce_max,intermediate_cp_mean,intermediate_cp_std,intermediate_cp_min,intermediate_cp_max,intermediate_se_mean,intermediate_se_std,intermediate_se_min,intermediate_se_max,ID_cycle
3,100,2,100,0,172.17249,22.130928,140.29,189.66,97.17428,67.99846,0.0,165.92,2.9811738,3.6121578,0.0,20.11,57.3686,0.21063352,56.953,57.742,0.6971,0.048673984,0.608,0.763,2617.5513,294.1636,2199.8,2855.4,1.2042071,0.8282255,0.445,9.828,0.0,0.0,0.0,0.0,8.393583,0.021618681,8.344,8.437,8.347163,0.021575863,8.298,8.393,8.910436,0.025961483,8.841,8.976,60.69849,0.17673211,60.555,61.129,59.111767,0.05166233,59.031,59.219,52.88459,0.03616926,52.816,52.918,18.888498,0.14185694,18.656,19.163,1.4934334,0.014382135,1.464,1.519,32.929466,29.511326,10.8,94.344,511
3,100,2,100,0,172.1074,22.164314,140.29,189.68,97.145355,67.93333,0.0,165.61,2.9896626,3.608924,0.0,20.188,57.390728,0.23297475,56.941,57.66,0.70163345,0.04623526,0.619,0.758,2613.8875,294.37088,2196.0,2847.8,1.1890858,0.8241694,0.469,9.781,0.0,0.0,0.0,0.0,8.398317,0.022288177,8.35,8.452,8.351271,0.022212125,8.297,8.405,8.917746,0.025867835,8.834,8.998,60.722237,0.18331142,60.574,61.152,59.043503,0.041104473,58.949,59.113,52.82217,0.008157034,52.801,52.84,18.9808,0.09361606,18.785,19.132,1.4939667,0.011094997,1.471,1.514,32.956966,29.554094,10.838,94.967,512
3,100,2,100,0,172.09023,22.173763,140.23,189.66,97.10439,67.95787,0.0,165.72,2.991829,3.6047294,0.0,20.093,57.42953,0.20834212,57.027,57.742,0.70363337,0.04150058,0.632,0.75,2613.4326,294.26868,2196.0,2849.6,1.206958,0.82620317,0.5,9.836,0.0,0.0,0.0,0.0,8.391289,0.02172433,8.345,8.441,8.343394,0.0216529,8.299,8.394,8.902322,0.025041422,8.837,8.967,60.736134,0.17947012,60.574,61.156,59.165794,0.095664516,59.055,59.34,52.827072,0.018158078,52.793,52.906,19.2231,0.24560085,18.916,19.682,1.5214334,0.022517662,1.494,1.557,32.911236,29.42883,10.857,93.918,513
3,100,2,100,0,172.12364,22.16309,140.29,189.69,97.117805,67.96955,0.0,165.98,2.9756913,3.6182113,0.0,20.147,57.395866,0.20604555,57.02,57.699,0.7012667,0.044083964,0.622,0.754,2613.1133,294.2745,2196.0,2847.6,1.1942286,0.81950617,0.469,9.5,0.016955,0.16933122,0.0,3.697,8.3910055,0.021893503,8.343,8.44,8.341142,0.02178478,8.292,8.392,8.903563,0.025087422,8.844,8.971,60.760033,0.18477619,60.582,61.164,59.158466,0.09522032,59.039,59.309,52.907036,0.011133776,52.883,52.926,18.919565,0.23420835,18.593,19.255,1.4988,0.023330102,1.465,1.535,32.991104,29.662788,10.806,95.14,514
3,100,2,100,0,172.13397,22.163181,140.24,189.71,97.14602,67.93899,0.0,165.48,2.9763284,3.612957,0.0,20.188,57.4302,0.2234175,57.035,57.691,0.70116675,0.04506372,0.622,0.765,2612.8584,294.48145,2196.0,2847.6,1.1919057,0.8222819,0.437,10.008,0.001183,0.022373173,0.0,0.695,8.394114,0.021514159,8.345,8.45,8.345543,0.02160787,8.293,8.403,8.911155,0.02456508,8.847,8.978,60.77557,0.18316866,60.598,61.164,59.12753,0.039025377,59.059,59.234,52.842937,0.033304285,52.812,52.922,18.962032,0.13250794,18.633,19.174,1.5102001,0.0100644585,1.48,1.526,32.894936,29.451904,10.812,93.676,515
3,100,2,100,0,172.11736,22.182322,140.26,189.72,97.14533,67.92734,0.0,165.53,2.979547,3.6246784,0.0,20.181,57.453632,0.22340657,57.055,57.766,0.7024,0.045775965,0.615,0.751,2614.426,295.10153,2196.0,2849.6,1.1835485,0.82044697,0.445,9.727,0.0,0.0,0.0,0.0,8.391195,0.021807909,8.343,8.446,8.342225,0.021648638,8.294,8.393,8.90757,0.023881901,8.839,8.971,60.81084,0.17877352,60.621,61.207,59.205803,0.084544815,59.066,59.324,52.903873,0.02468127,52.871,52.988,18.947733,0.16465788,18.646,19.228,1.5099664,0.018817512,1.466,1.541,32.8736,29.478876,10.784,94.094,516
3,100,1,100,1,172.25487,22.124065,140.48,189.83,97.206,68.00651,0.0,165.65,3.0244954,3.6626372,0.0,20.121,57.487873,0.22207403,57.066,57.758,0.7093,0.041273184,0.628,0.761,2604.8616,294.62823,2186.0,2844.4,1.2149174,0.8367432,0.453,9.883,0.0,0.0,0.0,0.0,8.38881,0.021411024,8.339,8.439,8.340401,0.021294365,8.295,8.389,8.904388,0.025894595,8.835,8.982,60.864033,0.17231216,60.68,61.246,59.227703,0.069171146,59.137,59.328,52.895737,0.008789383,52.879,52.91,19.026236,0.16024607,18.819,19.304,1.5163335,0.015234468,1.492,1.543,33.428265,30.063179,10.898,95.836,517
3,73,1,100,0,172.81233,21.95807,140.44,189.79,96.087105,68.66414,0.0,165.59,2.9589446,3.671001,0.0,20.479,57.48767,0.22860073,57.066,57.773,0.70433336,0.041467525,0.626,0.748,2607.4578,292.08423,2181.8,2838.4,1.2075455,0.836041,0.477,9.773,0.0,0.0,0.0,0.0,8.390357,0.0217762,8.344,8.441,8.3429575,0.021848058,8.292,8.393,8.903355,0.025280088,8.82,8.964,60.894466,0.16557294,60.695,61.25,59.17644,0.052348927,59.059,59.23,52.949074,0.045208696,52.871,53.0,18.804298,0.26505417,18.379,19.216,1.4961333,0.02245251,1.455,1.528,33.49217,30.139212,10.878,95.334,518
3,73,1,100,0,172.77199,21.9466,140.39,189.85,96.072426,68.622536,0.0,165.64,2.9745615,3.6652339,0.0,20.479,57.51497,0.22419444,57.086,57.785,0.7083334,0.04421487,0.626,0.761,2608.6406,291.7114,2186.0,2839.0,1.217308,0.8407115,0.492,9.93,0.0,0.0,0.0,0.0,8.390147,0.022293719,8.333,8.441,8.345398,0.021970227,8.294,8.395,8.904313,0.027033955,8.831,8.984,60.903362,0.15636979,60.73,61.254,59.253098,0.0822417,59.125,59.344,52.89647,0.008716089,52.879,52.91,19.171633,0.19649927,18.888,19.516,1.5240668,0.01855609,1.493,1.555,33.4775,30.098164,10.886,95.244,519
3,73,1,100,0,172.77101,21.925386,140.48,189.8,96.12136,68.61659,0.0,165.57,2.9580476,3.6483347,0.0,20.281,57.49667,0.22601496,57.09,57.781,0.7081,0.051780526,0.612,0.77,2612.4434,292.50513,2188.0,2841.4,1.2152824,0.83919334,0.445,9.711,0.0,0.0,0.0,0.0,8.390707,0.021796329,8.343,8.438,8.347206,0.021695849,8.293,8.394,8.909592,0.025957176,8.849,8.977,60.88623,0.16870755,60.695,61.234,59.245773,0.09105792,59.121,59.363,52.892834,0.011387104,52.848,52.91,19.189167,0.22494954,18.795,19.529,1.5253335,0.02093854,1.494,1.553,33.46053,30.064701,10.877,94.747,520
3,73,1,100,0,172.76082,21.947067,140.42,189.88,96.11767,68.61206,0.0,165.62,2.954378,3.658767,0.0,20.479,57.525204,0.22300453,57.113,57.875,0.70860004,0.04835742,0.622,0.76,2608.0613,292.1061,2185.0,2839.2,1.2182114,0.84238017,0.383,10.023,0.0,0.0,0.0,0.0,8.389252,0.021778913,8.34,8.441,8.346224,0.021775803,8.3,8.403,8.909047,0.025445245,8.837,8.984,60.897198,0.16280486,60.68,61.273,59.27533,0.0823184,59.141,59.379,52.96963,0.020711524,52.887,52.992,19.039534,0.2341596,18.65,19.501,1.5110334,0.023171071,1.469,1.551,33.504635,30.082874,10.839,94.902,521
3,73,1,100,0,172.79568,21.947935,140.41,189.77,96.14276,68.62751,0.0,165.61,2.9421842,3.6518862,0.0,20.318,57.513775,0.2220351,57.094,57.84,0.70346665,0.04128821,0.622,0.76,2608.518,292.06497,2184.2,2839.0,1.2228205,0.8254624,0.469,9.617,0.0,0.0,0.0,0.0,8.390918,0.022060646,8.341,8.444,8.34657,0.021890484,8.298,8.399,8.907667,0.027321791,8.829,8.985,60.9052,0.15711334,60.734,61.262,59.266193,0.089114785,59.105,59.41,52.977802,0.01465257,52.945,53.016,19.0599,0.20445728,18.713,19.339,1.5126667,0.020767497,1.476,1.545,33.45353,30.143703,10.808,95.488,522
3,73,1,100,0,172.80351,21.947407,140.48,189.81,96.10336,68.66226,0.0,165.59,2.9734063,3.6720781,0.0,20.418,57.55581,0.20882352,57.117,57.93,0.71606666,0.04138352,0.642,0.767,2610.5796,291.9861,2186.2,2835.2,1.2215713,0.8312375,0.445,9.742,0.0,0.0,0.0,0.0,8.391417,0.021453204,8.347,8.441,8.346488,0.021441659,8.297,8.398,8.905628,0.026237916,8.831,8.994,60.90624,0.16197191,60.73,61.309,59.282772,0.06245206,59.195,59.371,52.973377,0.014963859,52.945,53.012,19.150501,0.1669591,18.805,19.466,1.5171999,0.015254296,1.481,1.549,33.3877,29.999493,10.825,94.927,523
3,73,1,100,0,172.81631,21.94163,140.5,189.87,96.17207,68.630295,0.0,165.79,2.944162,3.6596868,0.0,20.384,57.57887,0.22490944,57.129,57.965,0.70003337,0.05129749,0.607,0.762,2612.12,291.97266,2188.2,2837.4,1.2043123,0.83812404,0.445,9.898,0.0,0.0,0.0,0.0,8.391673,0.021688003,8.34,8.446,8.346019,0.021741105,8.297,8.399,8.903972,0.02722772,8.819,8.974,60.920437,0.1748007,60.684,61.332,59.311867,0.053022575,59.219,59.402,52.97844,0.013884881,52.937,53.004,19.06403,0.12430351,18.776,19.216,1.5132332,0.015711311,1.479,1.54,33.504036,30.210747,10.825,96.151,524
3,73,1,100,0,172.81964,21.94534,140.47,189.8,96.108215,68.677704,0.0,165.63,2.947075,3.6704855,0.0,20.479,57.61004,0.21231219,57.215,57.945,0.70549995,0.050504625,0.615,0.771,2610.2466,292.1951,2186.2,2839.2,1.2264866,0.83453614,0.445,9.984,0.0,0.0,0.0,0.0,8.38758,0.021886298,8.334,8.438,8.342606,0.021828955,8.292,8.396,8.9027405,0.025893359,8.826,8.974,60.9788,0.14763355,60.852,61.363,59.307472,0.07300918,59.191,59.406,52.984875,0.015566782,52.961,53.031,19.074434,0.2187436,18.636,19.389,1.5134335,0.02038576,1.477,1.545,33.452435,30.070637,10.845,94.955,525
3,73,1,100,0,172.80533,21.951344,140.5,189.82,96.079124,68.66453,0.0,165.65,2.9462047,3.6685355,0.0,20.479,57.580044,0.19160943,57.223,57.945,0.7021333,0.045115944,0.624,0.754,2611.0518,292.27356,2188.2,2839.4,1.2185642,0.83323157,0.453,9.633,0.0,0.0,0.0,0.0,8.384627,0.021395486,8.337,8.438,8.338181,0.02132414,8.29,8.387,8.894822,0.023239642,8.812,8.962,60.97596,0.15658267,60.816,61.355,59.309566,0.076923504,59.187,59.418,52.98917,0.026346318,52.949,53.059,19.119967,0.23517604,18.563,19.513,1.5168666,0.020211782,1.469,1.552,33.38183,30.001177,10.826,95.101,526
3,73,1,100,0,159.9652,20.116114,140.53,189.87,82.64288,56.692997,0.0,165.33,5.15485,3.7686715,0.0,20.479,57.66444,0.2439975,57.25,58.066,0.66749996,0.054440025,0.609,0.757,2441.9026,263.74817,2188.2,2839.4,1.9020492,0.15693967,1.617,3.914,0.0,0.0,0.0,0.0,8.397795,0.0213941,8.347,8.444,8.349758,0.021224275,8.302,8.394,8.915639,0.027328478,8.846,8.991,61.7475,0.075982295,61.531,61.832,59.19759,0.06308788,59.133,59.316,52.980507,0.01320545,52.945,53.016,18.866999,0.1667084,18.659,19.238,1.4947665,0.016276132,1.471,1.528,67.43301,3.9680526,54.359,77.99,527
3,80,1,100,0,172.58325,22.02388,140.47,189.87,96.619606,68.36695,0.0,165.59,3.022647,3.7513862,0.0,20.046,57.51034,0.1951845,57.207,57.934,0.6691666,0.04307055,0.59,0.734,2610.7808,293.183,2190.0,2843.2,1.2010953,0.8295765,0.422,9.586,0.0,0.0,0.0,0.0,8.391054,0.021552056,8.34,8.439,8.345409,0.021314243,8.299,8.394,8.905288,0.025735125,8.831,8.976,61.2448,0.11961684,61.137,61.539,59.30569,0.05546202,59.195,59.379,52.983234,0.01313949,52.953,53.016,19.103865,0.16532752,18.77,19.31,1.5165002,0.017964305,1.481,1.543,33.325302,29.977488,10.812,95.213,528
3,80,1,100,0,159.7783,20.074116,140.5,189.85,83.112625,56.510777,0.0,165.83,5.2128344,3.8334389,0.0,20.232,57.5967,0.23432986,57.195,57.945,0.67539996,0.051073544,0.626,0.76,2441.7163,263.18448,2190.0,2841.0,1.8818626,0.15373854,1.625,3.859,0.0,0.0,0.0,0.0,8.400286,0.021154208,8.356,8.446,8.353095,0.021446783,8.305,8.406,8.921576,0.024152525,8.842,8.984,61.841267,0.07857083,61.668,61.934,59.155357,0.024066124,59.105,59.223,52.951702,0.040565662,52.871,53.0,18.880337,0.13252096,18.686,19.11,1.4911332,0.011946364,1.472,1.513,67.44436,4.0090113,54.037,78.193,529
3,80,1,100,0,172.63115,22.04125,140.5,189.92,96.659836,68.39885,0.0,165.61,3.0164838,3.7586944,0.0,19.817,57.4584,0.17081268,57.121,57.781,0.66593325,0.04507396,0.592,0.726,2613.2185,293.30862,2192.0,2843.4,1.2076927,0.83888686,0.437,9.852,0.0,0.0,0.0,0.0,8.398057,0.021762572,8.351,8.449,8.352119,0.021515844,8.304,8.402,8.912884,0.02608572,8.851,8.984,61.272106,0.11825426,61.156,61.566,59.116295,0.03680009,59.039,59.164,52.902275,0.022189764,52.879,52.992,18.910866,0.13236332,18.682,19.139,1.4905999,0.013037385,1.469,1.51,33.25767,29.969334,10.696,94.668,530
3,80,1,100,0,160.19388,20.279457,140.52,189.85,83.60965,56.98024,0.0,165.57,5.042419,3.800849,0.0,19.563,57.528233,0.22870596,57.113,57.797,0.6696666,0.047636352,0.616,0.743,2446.3384,265.0546,2192.0,2845.0,1.2038724,0.8289255,0.414,9.672,0.0,0.0,0.0,0.0,8.403174,0.022060083,8.353,8.459,8.357944,0.021992177,8.306,8.415,8.925042,0.025097309,8.853,9.005,61.34753,0.14887442,61.164,61.656,59.05383,0.07677278,58.949,59.164,52.870773,0.047992647,52.781,52.937,18.905766,0.28621447,18.432,19.322,1.4875335,0.026966318,1.452,1.53,33.501396,29.952696,10.868,95.125,531
3,80,1,100,0,159.77374,20.066118,140.52,189.84,83.18735,56.48096,0.0,165.69,5.212344,3.822471,0.0,19.801,57.47617,0.213184,57.094,57.785,0.6692334,0.05132684,0.606,0.75,2440.8506,262.8939,2190.0,2841.2,1.8745497,0.15520191,1.586,3.805,0.0,0.0,0.0,0.0,8.409688,0.021229409,8.361,8.458,8.361618,0.021308275,8.311,8.412,8.936056,0.02228535,8.876,8.992,61.792164,0.0633623,61.641,61.871,58.952602,0.050672133,58.895,59.086,52.80839,0.032453842,52.687,52.84,18.806698,0.17818263,18.538,19.216,1.4769667,0.016698277,1.456,1.514,67.4808,3.9770122,54.455,78.229,532
3,80,1,100,0,172.66624,22.045977,140.5,190.01,96.66125,68.40531,0.0,165.73,2.9927013,3.6663835,0.0,19.648,57.3798,0.18318184,57.051,57.68,0.6713666,0.047515247,0.601,0.741,2612.2112,292.6047,2192.0,2841.4,1.2039847,0.8350958,0.398,9.805,0.0,0.0,0.0,0.0,8.403209,0.022219008,8.354,8.465,8.358326,0.0223167,8.307,8.417,8.925131,0.026509715,8.846,8.996,61.243565,0.10630689,61.117,61.496,59.01643,0.08847701,58.879,59.164,52.788834,0.034274876,52.727,52.84,19.064766,0.3376155,18.517,19.519,1.4968001,0.029465683,1.451,1.55,33.379604,30.16326,10.703,95.609,533
3,80,1,100,0,172.62668,22.02591,140.53,189.85,96.657936,68.40468,0.0,165.75,3.0203629,3.7534611,0.0,19.88,57.38296,0.19041179,57.039,57.68,0.6976,0.04070594,0.622,0.742,2609.3015,291.76016,2188.8,2840.0,1.2107948,0.8415996,0.383,9.914,0.0,0.0,0.0,0.0,8.403859,0.021567333,8.356,8.467,8.358706,0.021705864,8.309,8.413,8.927622,0.025323553,8.845,8.998,61.086067,0.13244352,60.937,61.414,58.97493,0.09592855,58.855,59.113,52.77193,0.031781476,52.734,52.84,19.090433,0.29352677,18.588,19.481,1.4990331,0.02847161,1.453,1.536,33.4677,30.241798,10.757,96.001,534
3,80,1,100,0,172.62585,22.019878,140.48,189.92,96.60567,68.41404,0.0,165.67,2.9881139,3.646331,0.0,19.514,57.399364,0.20162429,57.047,57.691,0.7078333,0.044280984,0.627,0.757,2601.1873,296.1751,2171.2,2839.0,1.2089792,0.8416023,0.414,9.875,0.36704865,0.7650871,0.0,3.697,8.392856,0.021579692,8.349,8.445,8.346265,0.02164629,8.295,8.402,8.905659,0.02645063,8.811,8.98,60.996967,0.13679855,60.844,61.348,59.008766,0.07442472,58.867,59.082,52.79454,0.028856933,52.738,52.832,19.071735,0.25443536,18.555,19.384,1.4938333,0.024065299,1.442,1.523,33.53287,30.231234,10.811,95.82,535
3,80,1,100,0,172.59892,22.008625,140.54,189.85,96.58996,68.37532,0.0,165.59,3.0299182,3.7526352,0.0,20.381,57.396194,0.20319131,57.047,57.703,0.70903325,0.058274906,0.6,0.772,2595.8289,293.48157,2172.0,2829.8,1.2091738,0.8400304,0.422,9.609,0.067412,0.24650139,0.0,2.282,8.388371,0.021709848,8.342,8.439,8.342373,0.021612253,8.292,8.389,8.905156,0.024315642,8.834,8.976,60.942432,0.14458199,60.766,61.277,59.05894,0.056980863,58.957,59.133,52.80503,0.020390423,52.723,52.832,19.137535,0.1562559,18.813,19.323,1.4983667,0.015789207,1.466,1.521,33.714466,30.35435,10.912,96.912,536
3,80,1,100,0,172.63734,22.007906,140.47,189.88,96.59849,68.437546,0.0,165.66,3.0107553,3.721899,0.0,19.683,57.39883,0.2057917,57.047,57.707,0.7187334,0.052593373,0.627,0.785,2593.7014,293.8823,2170.0,2827.2,1.1996466,0.8336701,0.437,9.828,0.002533,0.032666992,0.0,0.762,8.382527,0.022147315,8.329,8.439,8.337478,0.022092076,8.287,8.395,8.899003,0.02620399,8.824,8.979,60.890434,0.14615546,60.707,61.238,59.066154,0.08585439,58.937,59.242,52.807774,0.015285444,52.762,52.84,19.167065,0.23841624,18.748,19.677,1.5020669,0.021998396,1.464,1.547,33.63473,30.333605,10.854,96.197,537
3,90,1,100,0,172.45068,22.063255,140.5,189.83,97.02277,68.15254,0.0,165.62,3.0414672,3.7469819,0.0,19.764,57.39076,0.20374174,57.027,57.703,0.7163667,0.047298685,0.632,0.764,2589.8784,293.416,2172.0,2820.6,1.2080976,0.8360362,0.359,9.727,0.0,0.0,0.0,0.0,8.3798,0.021696225,8.333,8.432,8.3348055,0.02170299,8.286,8.384,8.893479,0.027155431,8.818,8.962,60.86697,0.1644419,60.68,61.254,59.097065,0.1120287,58.945,59.242,52.845104,0.046249036,52.781,52.918,19.113932,0.37498292,18.559,19.654,1.4985665,0.03285796,1.447,1.549,33.605835,30.305046,10.854,96.417,538
3,90,1,100,0,172.44211,22.060328,140.48,189.79,96.959076,68.19193,0.0,165.56,3.0350878,3.6925137,0.0,19.608,57.44764,0.21541052,57.039,57.805,0.7150334,0.04522793,0.632,0.78,2590.526,293.53693,2172.0,2820.4,1.2099512,0.83917797,0.445,9.523,0.0,0.0,0.0,0.0,8.375272,0.021327855,8.324,8.422,8.330176,0.021106219,8.285,8.382,8.884705,0.02592123,8.815,8.953,60.85822,0.17268166,60.676,61.246,59.181267,0.10828643,59.039,59.355,52.891,0.011876781,52.867,52.926,19.1816,0.26426852,18.742,19.574,1.5050665,0.02698139,1.466,1.549,33.696697,30.244507,10.961,95.674,539
3,90,1,100,0,172.43039,22.077766,140.44,189.83,97.01412,68.15884,0.0,165.71,3.0292587,3.690979,0.0,19.626,57.464695,0.20098415,57.086,57.793,0.7141667,0.051221795,0.62,0.776,2590.5435,294.10583,2171.8,2821.4,1.1967587,0.8394522,0.367,9.797,0.0,0.0,0.0,0.0,8.37182,0.021290222,8.326,8.422,8.328343,0.02103412,8.28,8.378,8.871496,0.02727828,8.789,8.943,60.866062,0.16594808,60.68,61.246,59.225464,0.10659989,59.07,59.367,52.973896,0.011184516,52.949,52.992,18.9909,0.2714514,18.517,19.328,1.4936335,0.027339201,1.45,1.53,33.659767,30.213491,10.981,95.809,540
3,90,1,100,0,172.45549,22.038996,140.56,189.88,97.01195,68.180565,0.0,165.98,3.0389783,3.7299602,0.0,19.518,57.439064,0.223495,57.023,57.719,0.7117001,0.04775084,0.624,0.766,2592.3633,293.56647,2173.6,2825.4,1.2085171,0.8345356,0.422,9.969,0.0,0.0,0.0,0.0,8.374574,0.02175801,8.328,8.425,8.329675,0.021423869,8.28,8.379,8.875704,0.02684774,8.806,8.951,60.880363,0.16093807,60.68,61.254,59.213905,0.08576317,59.105,59.336,52.975,0.015327808,52.949,53.012,19.009401,0.26924038,18.611,19.468,1.4929665,0.02271634,1.459,1.532,33.546467,30.195208,10.909,96.215,541
3,90,1,100,0,172.46681,22.026072,140.59,189.92,96.98937,68.19191,0.0,165.53,3.058702,3.7508318,0.0,19.794,57.490067,0.21610425,57.09,57.805,0.7153332,0.049256016,0.631,0.774,2593.436,293.48514,2175.8,2823.8,1.2117683,0.8388434,0.422,9.797,0.0,0.0,0.0,0.0,8.373675,0.021658903,8.328,8.42,8.329525,0.021445466,8.281,8.378,8.88072,0.026408596,8.809,8.962,60.896736,0.15623544,60.719,61.273,59.196537,0.0843898,59.066,59.316,52.968464,0.012401595,52.934,53.0,18.928198,0.23313417,18.542,19.266,1.4901999,0.02549431,1.454,1.527,33.7681,30.179205,11.106,95.712,542
3,90,1,100,0,172.4788,22.054178,140.51,189.85,97.02601,68.16987,0.0,165.9,3.0488112,3.7610579,0.0,20.273,57.478836,0.20438203,57.102,57.77,0.71349996,0.050604176,0.624,0.779,2595.5632,294.0785,2175.8,2827.6,1.2196436,0.8503707,0.422,10.07,0.0,0.0,0.0,0.0,8.375457,0.021219961,8.33,8.42,8.331515,0.021081837,8.281,8.375,8.875874,0.027382227,8.811,8.964,60.903095,0.15328814,60.734,61.262,59.270767,0.09806951,59.109,59.406,52.97731,0.013525932,52.937,53.004,19.0971,0.25611955,18.666,19.454,1.5053,0.026427442,1.46,1.541,33.6215,30.181019,10.9,95.073,543
3,90,1,100,0,172.47173,22.065947,140.48,189.88,97.01599,68.15625,0.0,165.79,3.0457952,3.7505782,0.0,19.634,57.512306,0.21088071,57.078,57.758,0.7171,0.05026354,0.626,0.773,2595.2515,294.66983,2174.8,2827.4,1.2089943,0.8393442,0.398,9.953,0.049802344,0.20287605,0.0,2.099,8.371761,0.021422783,8.321,8.42,8.327601,0.021399323,8.285,8.377,8.874531,0.024330383,8.798,8.938,60.91976,0.16053133,60.75,61.309,59.2593,0.08686107,59.125,59.363,53.006542,0.018992677,52.961,53.055,18.998035,0.23044297,18.493,19.3,1.4968,0.022466863,1.453,1.524,33.639,30.251043,10.913,95.91,544
3,90,1,100,0,172.42258,22.064823,140.48,189.77,97.001816,68.13294,0.0,165.56,3.0479736,3.7333176,0.0,19.421,57.512234,0.21723102,57.086,57.891,0.7160666,0.04946307,0.63,0.774,2596.0261,294.46356,2174.0,2827.4,1.2146307,0.8367121,0.398,9.656,0.0,0.0,0.0,0.0,8.369899,0.021444999,8.326,8.418,8.326001,0.02127109,8.28,8.375,8.872234,0.026886588,8.786,8.962,60.937263,0.16410333,60.758,61.348,59.265205,0.0974997,59.109,59.406,52.98556,0.018598713,52.949,53.016,19.034634,0.28020588,18.619,19.494,1.5023334,0.02757212,1.458,1.546,33.58247,30.007559,11.027,95.205,545
3,90,1,100,0,172.40472,22.093702,140.44,189.82,96.93996,68.15149,0.0,165.87,3.055639,3.7333908,0.0,19.456,57.558945,0.19680257,57.207,57.914,0.71489996,0.046519067,0.628,0.764,2592.368,293.72815,2172.0,2825.4,1.2221261,0.83782655,0.437,9.969,0.0,0.0,0.0,0.0,8.371177,0.021380538,8.325,8.42,8.3259325,0.021589268,8.276,8.378,8.872014,0.027372906,8.806,8.954,60.96233,0.15909898,60.777,61.344,59.290592,0.06845413,59.187,59.402,52.984676,0.019217178,52.945,53.016,19.123632,0.16314642,18.848,19.433,1.5086999,0.018305091,1.468,1.538,33.794903,30.103977,11.126,95.561,546
3,90,1,100,0,172.43309,22.08356,140.4,189.82,96.98321,68.15404,0.0,165.66,3.0232606,3.6616209,0.0,19.429,57.526978,0.20710592,57.145,57.879,0.71153337,0.043903477,0.632,0.763,2592.5476,294.13828,2173.8,2821.8,1.2150909,0.83777696,0.437,10.062,0.0,0.0,0.0,0.0,8.369646,0.021692473,8.321,8.42,8.325539,0.021374155,8.277,8.374,8.864493,0.025348146,8.793,8.936,60.963306,0.16021143,60.777,61.395,59.342873,0.045079216,59.27,59.41,52.995594,0.020445976,52.949,53.039,19.2119,0.13861665,18.943,19.454,1.5148333,0.013735802,1.489,1.54,33.656902,30.16942,10.938,95.357,547
3,100,1,100,0,172.36533,22.090506,140.56,189.82,97.299706,68.01248,0.0,165.59,3.022008,3.6798434,0.0,20.468,57.576305,0.19841462,57.227,57.93,0.70536673,0.05227905,0.615,0.763,2593.245,294.42062,2175.8,2828.4,1.2177985,0.8483675,0.414,9.992,0.0,0.0,0.0,0.0,8.371743,0.02117202,8.33,8.415,8.327558,0.02098893,8.281,8.376,8.872652,0.024110751,8.804,8.942,60.967297,0.15983668,60.801,61.359,59.312733,0.04029095,59.219,59.406,52.985214,0.016430272,52.949,53.031,19.167534,0.1187522,18.807,19.386,1.5115,0.011233136,1.482,1.53,33.704903,30.297,10.961,96.055,548
3,100,1,100,0,172.311,22.104143,140.4,189.88,97.231,67.99889,0.0,165.56,3.029052,3.658809,0.0,20.201,57.629005,0.20853998,57.246,57.973,0.70723325,0.04726146,0.615,0.758,2592.9648,295.01907,2174.0,2828.4,1.2259083,0.8339721,0.453,9.719,0.0,0.0,0.0,0.0,8.369277,0.021609204,8.326,8.418,8.324128,0.021312756,8.28,8.373,8.8657675,0.027242223,8.784,8.934,61.001564,0.15411885,60.852,61.414,59.34776,0.050140858,59.273,59.434,52.991436,0.01652419,52.953,53.027,19.259335,0.15835415,18.962,19.637,1.5218667,0.014291566,1.502,1.558,33.743397,30.1091,11.171,96.182,549
